pais_id,pais,provincia_id,provincia,anio,familia,genero,especie,especies_agrupadas,rollizos,carbon,lenia,postes,otros,todos_los_productos
32,Argentina,90,Tucuman,2002,Pináceas,Pinus,Pino,Coniferas,30280,0,0,0,0,30280
32,Argentina,6,Buenos Aires,2003,Pináceas,Pinus,Pino,Coniferas,16,0,0,0,0,16
32,Argentina,26,Chubut,2003,Pináceas,Pinus,Pino,Coniferas,10818,0,977,177,642,12614
32,Argentina,14,Cordoba,2003,Pináceas,Pinus,Pino,Coniferas,186550,0,0,0,0,186550
32,Argentina,18,Corrientes,2003,Pináceas,Pinus,Pino,Coniferas,209239,0,0,0,0,209239
32,Argentina,30,Entre Rios,2003,Pináceas,Pinus,Pino,Coniferas,31717,0,0,0,0,31717
32,Argentina,38,Jujuy,2003,Pináceas,Pinus,Pino,Coniferas,48317,0,0,0,0,48317
32,Argentina,54,Misiones,2003,Pináceas,Pinus,Pino,Coniferas,4832559,0,11964,0,0,4844523
32,Argentina,58,Neuquen,2003,Pináceas,Pinus,Pino,Coniferas,0,0,175,1000,4,1179
32,Argentina,62,Rio Negro,2003,Pináceas,Pinus,Pino,Coniferas,13967,0,4420,23,229,18639
32,Argentina,90,Tucuman,2003,Pináceas,Pinus,Pino,Coniferas,42887,0,0,0,0,42887
32,Argentina,6,Buenos Aires,2004,Pináceas,Pinus,Pino,Coniferas,2143,0,0,0,0,2143
32,Argentina,26,Chubut,2004,Pináceas,Pinus,Pino,Coniferas,13486,2467,235,700,0,16888
32,Argentina,14,Cordoba,2004,Pináceas,Pinus,Pino,Coniferas,234000,0,0,0,0,234000
32,Argentina,18,Corrientes,2004,Pináceas,Pinus,Pino,Coniferas,213785,0,0,0,0,213785
32,Argentina,30,Entre Rios,2004,Pináceas,Pinus,Pino,Coniferas,64217,0,829,2033,0,67079
32,Argentina,38,Jujuy,2004,Pináceas,Pinus,Pino,Coniferas,31363,0,0,0,0,31363
32,Argentina,54,Misiones,2004,Pináceas,Pinus,Pino,Coniferas,4523094,10573,464,0,0,4534131
32,Argentina,58,Neuquen,2004,Pináceas,Pinus,Pino,Coniferas,3063,5488,281,0,0,8832
32,Argentina,62,Rio Negro,2004,Pináceas,Pinus,Pino,Coniferas,15797,2247,29,400,0,18473
32,Argentina,82,Santa Fe,2004,Pináceas,Pinus,Pino,Coniferas,271,0,0,0,0,271
32,Argentina,90,Tucuman,2004,Pináceas,Pinus,Pino,Coniferas,42887,0,0,0,0,42887
32,Argentina,26,Chubut,2005,Pináceas,Pinus,Pino,Coniferas,8427,0,2960,24,153,11564
32,Argentina,14,Cordoba,2005,Pináceas,Pinus,Pino,Coniferas,312000,0,0,36,1504,313540
32,Argentina,18,Corrientes,2005,Pináceas,Pinus,Pino,Coniferas,211343,0,0,0,0,211343
32,Argentina,30,Entre Rios,2005,Pináceas,Pinus,Pino,Coniferas,34440,0,0,0,0,34440
32,Argentina,38,Jujuy,2005,Pináceas,Pinus,Pino,Coniferas,35246,0,0,0,0,35246
32,Argentina,50,Mendoza,2005,Pináceas,Pinus,Pino,Coniferas,455,0,0,0,0,455
32,Argentina,54,Misiones,2005,Pináceas,Pinus,Pino,Coniferas,4745158,0,548,0,0,4745706
32,Argentina,58,Neuquen,2005,Pináceas,Pinus,Pino,Coniferas,3063,0,5488,359,0,8910
32,Argentina,62,Rio Negro,2005,Pináceas,Pinus,Pino,Coniferas,12850,0,2054,65,1065,16034
32,Argentina,82,Santa Fe,2005,Pináceas,Pinus,Pino,Coniferas,55,0,0,0,0,55
32,Argentina,90,Tucuman,2005,Pináceas,Pinus,Pino,Coniferas,42887,0,0,0,0,42887
32,Argentina,26,Chubut,2006,Pináceas,Pinus,Pino,Coniferas,15060,0,3169,281,1962,20472
32,Argentina,14,Cordoba,2006,Pináceas,Pinus,Pino,Coniferas,312000,0,0,0,1152,313152
32,Argentina,18,Corrientes,2006,Pináceas,Pinus,Pino,Coniferas,290890,0,0,0,0,290890
32,Argentina,30,Entre Rios,2006,Pináceas,Pinus,Pino,Coniferas,122960,0,0,8400,0,131360
32,Argentina,38,Jujuy,2006,Pináceas,Pinus,Pino,Coniferas,12311,0,0,0,0,12311
32,Argentina,54,Misiones,2006,Pináceas,Pinus,Pino,Coniferas,4400897,0,293,24986,0,4426176
32,Argentina,58,Neuquen,2006,Pináceas,Pinus,Pino,Coniferas,6388,0,14115,297,5,20805
32,Argentina,62,Rio Negro,2006,Pináceas,Pinus,Pino,Coniferas,10790,0,1684,41,476,12991
32,Argentina,82,Santa Fe,2006,Pináceas,Pinus,Pino,Coniferas,1247,0,0,0,0,1247
32,Argentina,90,Tucuman,2006,Pináceas,Pinus,Pino,Coniferas,42887,0,0,0,0,42887
32,Argentina,6,Buenos Aires,2007,Pináceas,Pinus,Pino,Coniferas,1596,0,0,0,0,1596
32,Argentina,26,Chubut,2007,Pináceas,Pinus,Pino,Coniferas,12548,0,4410,258,0,17216
32,Argentina,14,Cordoba,2007,Pináceas,Pinus,Pino,Coniferas,440000,0,0,0,0,440000
32,Argentina,18,Corrientes,2007,Pináceas,Pinus,Pino,Coniferas,422347,0,0,0,0,422347
32,Argentina,30,Entre Rios,2007,Pináceas,Pinus,Pino,Coniferas,95218,0,0,8400,0,103618
32,Argentina,34,Formosa,2007,Pináceas,Pinus,Pino,Coniferas,1100,0,0,0,0,1100
32,Argentina,38,Jujuy,2007,Pináceas,Pinus,Pino,Coniferas,3964,0,0,9,0,3973
32,Argentina,42,La Pampa,2007,Pináceas,Pinus,Pino,Coniferas,0,0,5,9,0,14
32,Argentina,54,Misiones,2007,Pináceas,Pinus,Pino,Coniferas,3849876,0,53,205081,0,4055010
32,Argentina,58,Neuquen,2007,Pináceas,Pinus,Pino,Coniferas,4208,0,4433,31,16,8688
32,Argentina,62,Rio Negro,2007,Pináceas,Pinus,Pino,Coniferas,12024,0,2298,0,0,14322
32,Argentina,82,Santa Fe,2007,Pináceas,Pinus,Pino,Coniferas,353,0,0,0,0,353
32,Argentina,90,Tucuman,2007,Pináceas,Pinus,Pino,Coniferas,55600,0,0,0,0,55600
32,Argentina,6,Buenos Aires,2008,Pináceas,Pinus,Pino,Coniferas,820,0,0,0,0,820
32,Argentina,26,Chubut,2008,Pináceas,Pinus,Pino,Coniferas,14642,0,4387,144,0,19173
32,Argentina,14,Cordoba,2008,Pináceas,Pinus,Pino,Coniferas,280000,0,0,0,0,280000
32,Argentina,18,Corrientes,2008,Pináceas,Pinus,Pino,Coniferas,363158,0,0,0,0,363158
32,Argentina,30,Entre Rios,2008,Pináceas,Pinus,Pino,Coniferas,385647,0,0,0,0,385647
32,Argentina,38,Jujuy,2008,Pináceas,Pinus,Pino,Coniferas,5029,0,0,0,0,5029
32,Argentina,54,Misiones,2008,Pináceas,Pinus,Pino,Coniferas,3592279,0,0,0,0,3592279
32,Argentina,58,Neuquen,2008,Pináceas,Pinus,Pino,Coniferas,10739,0,26255,9638,7878,54510
32,Argentina,62,Rio Negro,2008,Pináceas,Pinus,Pino,Coniferas,9334,0,130,0,0,9464
32,Argentina,6,Buenos Aires,2009,Pináceas,Pinus,Pino,Coniferas,1759,0,0,0,0,1759
32,Argentina,26,Chubut,2009,Pináceas,Pinus,Pino,Coniferas,15207,0,8926,293,0,24426
32,Argentina,14,Cordoba,2009,Pináceas,Pinus,Pino,Coniferas,280000,0,0,0,0,280000
32,Argentina,18,Corrientes,2009,Pináceas,Pinus,Pino,Coniferas,838302,0,0,3909,0,842211
32,Argentina,30,Entre Rios,2009,Pináceas,Pinus,Pino,Coniferas,181425,0,0,0,0,181425
32,Argentina,38,Jujuy,2009,Pináceas,Pinus,Pino,Coniferas,5482,0,0,0,0,5482
32,Argentina,54,Misiones,2009,Pináceas,Pinus,Pino,Coniferas,3937309,0,506,110,0,3937925
32,Argentina,58,Neuquen,2009,Pináceas,Pinus,Pino,Coniferas,8729,0,8960,436,0,18125
32,Argentina,62,Rio Negro,2009,Pináceas,Pinus,Pino,Coniferas,10894,0,1360,0,0,12254
32,Argentina,6,Buenos Aires,2010,Pináceas,Pinus,Pino,Coniferas,21663,0,0,0,0,21663
32,Argentina,26,Chubut,2010,Pináceas,Pinus,Pino,Coniferas,16724,0,2439,152,1446,20761
32,Argentina,14,Cordoba,2010,Pináceas,Pinus,Pino,Coniferas,280000,0,0,0,0,280000
32,Argentina,18,Corrientes,2010,Pináceas,Pinus,Pino,Coniferas,643548,0,0,0,0,643548
32,Argentina,30,Entre Rios,2010,Pináceas,Pinus,Pino,Coniferas,140968,0,0,0,0,140968
32,Argentina,38,Jujuy,2010,Pináceas,Pinus,Pino,Coniferas,2632,0,0,0,0,2632
32,Argentina,50,Mendoza,2010,Pináceas,Pinus,Pino,Coniferas,519,0,0,0,0,519
32,Argentina,54,Misiones,2010,Pináceas,Pinus,Pino,Coniferas,4385521,0,257,76,0,4385854
32,Argentina,58,Neuquen,2010,Pináceas,Pinus,Pino,Coniferas,9808,0,11956,482,5058,27304
32,Argentina,62,Rio Negro,2010,Pináceas,Pinus,Pino,Coniferas,9685,0,1192,0,0,10877
32,Argentina,82,Santa Fe,2010,Pináceas,Pinus,Pino,Coniferas,102,0,0,0,0,102
32,Argentina,6,Buenos Aires,2011,Pináceas,Pinus,Pino,Coniferas,2491,0,0,0,0,2491
32,Argentina,26,Chubut,2011,Pináceas,Pinus,Pino,Coniferas,16993,0,6544,204,884,24625
32,Argentina,14,Cordoba,2011,Pináceas,Pinus,Pino,Coniferas,102800,0,0,0,0,102800
32,Argentina,18,Corrientes,2011,Pináceas,Pinus,Pino,Coniferas,760042,0,0,0,0,760042
32,Argentina,30,Entre Rios,2011,Pináceas,Pinus,Pino,Coniferas,109391,0,0,0,0,109391
32,Argentina,38,Jujuy,2011,Pináceas,Pinus,Pino,Coniferas,2708,0,0,0,0,2708
32,Argentina,50,Mendoza,2011,Pináceas,Pinus,Pino,Coniferas,90,0,0,0,0,90
32,Argentina,54,Misiones,2011,Pináceas,Pinus,Pino,Coniferas,4508993,0,257,76,0,4509326
32,Argentina,58,Neuquen,2011,Pináceas,Pinus,Pino,Coniferas,18974,0,18464,520,20,37978
32,Argentina,62,Rio Negro,2011,Pináceas,Pinus,Pino,Coniferas,7820,0,24,0,0,7844
32,Argentina,82,Santa Fe,2011,Pináceas,Pinus,Pino,Coniferas,196,0,0,0,0,196
32,Argentina,6,Buenos Aires,2012,Pináceas,Pinus,Pino,Coniferas,3311,0,0,0,0,3311
32,Argentina,26,Chubut,2012,Pináceas,Pinus,Pino,Coniferas,10634,0,6544,51,16,17245
32,Argentina,14,Cordoba,2012,Pináceas,Pinus,Pino,Coniferas,150000,0,0,0,0,150000
32,Argentina,18,Corrientes,2012,Pináceas,Pinus,Pino,Coniferas,2337287,0,0,0,0,2337287
32,Argentina,30,Entre Rios,2012,Pináceas,Pinus,Pino,Coniferas,159325,0,0,0,0,159325
32,Argentina,38,Jujuy,2012,Pináceas,Pinus,Pino,Coniferas,3154,0,0,0,0,3154
32,Argentina,42,La Pampa,2012,Pináceas,Pinus,Pino,Coniferas,30,0,0,0,0,30
32,Argentina,54,Misiones,2012,Pináceas,Pinus,Pino,Coniferas,4315581,0,0,0,0,4315581
32,Argentina,58,Neuquen,2012,Pináceas,Pinus,Pino,Coniferas,15201,0,6283,290,99,21873
32,Argentina,62,Rio Negro,2012,Pináceas,Pinus,Pino,Coniferas,12627,0,349,0,0,12976
32,Argentina,82,Santa Fe,2012,Pináceas,Pinus,Pino,Coniferas,60,0,738,0,0,798
32,Argentina,6,Buenos Aires,2013,Pináceas,Pinus,Pino,Coniferas,9397,0,0,0,0,9397
32,Argentina,26,Chubut,2013,Pináceas,Pinus,Pino,Coniferas,9453,0,1576,74,1745,12848
32,Argentina,14,Cordoba,2013,Pináceas,Pinus,Pino,Coniferas,176000,0,0,0,0,176000
32,Argentina,18,Corrientes,2013,Pináceas,Pinus,Pino,Coniferas,2058014,0,0,0,0,2058014
32,Argentina,30,Entre Rios,2013,Pináceas,Pinus,Pino,Coniferas,192149,0,0,0,0,192149
32,Argentina,38,Jujuy,2013,Pináceas,Pinus,Pino,Coniferas,780,0,18720,0,0,19500
32,Argentina,54,Misiones,2013,Pináceas,Pinus,Pino,Coniferas,4922138,0,79,170,0,4922387
32,Argentina,58,Neuquen,2013,Pináceas,Pinus,Pino,Coniferas,13958,0,2550,14,2,16524
32,Argentina,62,Rio Negro,2013,Pináceas,Pinus,Pino,Coniferas,8251,0,0,0,0,8251
32,Argentina,6,Buenos Aires,2014,Pináceas,Pinus,Pino,Coniferas,3385,0,0,0,0,3385
32,Argentina,26,Chubut,2014,Pináceas,Pinus,Pino,Coniferas,9304,0,3282,140,186,12912
32,Argentina,14,Cordoba,2014,Pináceas,Pinus,Pino,Coniferas,16799,0,300000,480,160,317439
32,Argentina,18,Corrientes,2014,Pináceas,Pinus,Pino,Coniferas,2169128,0,0,0,0,2169128
32,Argentina,30,Entre Rios,2014,Pináceas,Pinus,Pino,Coniferas,178394,0,0,0,0,178394
32,Argentina,38,Jujuy,2014,Pináceas,Pinus,Pino,Coniferas,6098,0,0,0,0,6098
32,Argentina,54,Misiones,2014,Pináceas,Pinus,Pino,Coniferas,3326948,0,147,183,40,3327318
32,Argentina,58,Neuquen,2014,Pináceas,Pinus,Pino,Coniferas,48002,0,14367,198,475,63042
32,Argentina,62,Rio Negro,2014,Pináceas,Pinus,Pino,Coniferas,6223,0,0,0,0,6223
32,Argentina,82,Santa Fe,2014,Pináceas,Pinus,Pino,Coniferas,845,0,37,0,0,882
32,Argentina,6,Buenos Aires,2015,Pináceas,Pinus,Pino,Coniferas,1568,0,0,0,0,1568
32,Argentina,14,Cordoba,2015,Pináceas,Pinus,Pino,Coniferas,14995,0,0,480,1475,16950
32,Argentina,18,Corrientes,2015,Pináceas,Pinus,Pino,Coniferas,1752528,0,0,0,0,1752528
32,Argentina,26,Chubut,2015,Pináceas,Pinus,Pino,Coniferas,18196,0,4100,1158,0,23454
32,Argentina,30,Entre Rios,2015,Pináceas,Pinus,Pino,Coniferas,113298,0,0,0,0,113298
32,Argentina,38,Jujuy,2015,Pináceas,Pinus,Pino,Coniferas,15352,0,0,0,0,15352
32,Argentina,54,Misiones,2015,Pináceas,Pinus,Pino,Coniferas,4140614,0,202,117,0,4140933
32,Argentina,58,Neuquen,2015,Pináceas,Pinus,Pino,Coniferas,34603,0,14374,57,557,49591
32,Argentina,62,Rio Negro,2015,Pináceas,Pinus,Pino,Coniferas,5205,0,0,0,0,5205
32,Argentina,66,Salta,2015,Pináceas,Pinus,Pino,Coniferas,2226,0,0,0,0,2226
32,Argentina,90,Tucuman,2015,Pináceas,Pinus,Pino,Coniferas,20060,0,0,0,0,20060
32,Argentina,6,Buenos Aires,2016,Pináceas,Pinus,Pino,Coniferas,102342,0,0,67,0,102409
32,Argentina,14,Cordoba,2016,Pináceas,Pinus,Pino,Coniferas,4480,0,0,0,0,4480
32,Argentina,22,Chaco,2016,Pináceas,Pinus,Pino,Coniferas,112,0,0,0,0,112
32,Argentina,18,Corrientes,2016,Pináceas,Pinus,Pino,Coniferas,1393566,0,0,0,0,1393566
32,Argentina,26,Chubut,2016,Pináceas,Pinus,Pino,Coniferas,13968,0,1261,0,0,15229
32,Argentina,30,Entre Rios,2016,Pináceas,Pinus,Pino,Coniferas,185301,0,0,0,0,185301
32,Argentina,38,Jujuy,2016,Pináceas,Pinus,Pino,Coniferas,8306,0,0,0,0,8306
32,Argentina,50,Mendoza,2016,Pináceas,Pinus,Pino,Coniferas,79,0,0,0,0,79
32,Argentina,54,Misiones,2016,Pináceas,Pinus,Pino,Coniferas,4731902,0,0,0,0,4731902
32,Argentina,58,Neuquen,2016,Pináceas,Pinus,Pino,Coniferas,0,0,0,409,0,409
32,Argentina,58,Neuquen,2016,Pináceas,Pinus,Pino murrayana,Coniferas,4509,0,2616,0,6,7131
32,Argentina,58,Neuquen,2016,Pináceas,Pinus,Pino oregon,Coniferas,160,0,0,0,0,160
32,Argentina,58,Neuquen,2016,Pináceas,Pinus,Pino ponderosa,Coniferas,19247,0,29078,3,46,48374
32,Argentina,62,Rio Negro,2016,Pináceas,Pinus,Pino insigne,Coniferas,910,0,0,0,0,910
32,Argentina,62,Rio Negro,2016,Pináceas,Pinus,Pino murrayana,Coniferas,597,0,0,0,0,597
32,Argentina,62,Rio Negro,2016,Pináceas,Pinus,Pino oregon,Coniferas,2252,0,0,0,0,2252
32,Argentina,62,Rio Negro,2016,Pináceas,Pinus,Pino ponderosa,Coniferas,1446,0,0,0,0,1446
32,Argentina,66,Salta,2016,Pináceas,Pinus,Pino,Coniferas,2226,0,0,506,0,2732
32,Argentina,90,Tucuman,2016,Pináceas,Pinus,Pino,Coniferas,17508,0,0,0,0,17508
32,Argentina,6,Buenos Aires,2017,Pináceas,Pinus,Pino,Coniferas,21720,0,271,0,0,21991
32,Argentina,14,Cordoba,2017,Pináceas,Pinus,Pino,Coniferas,27087,0,0,0,0,27087
32,Argentina,18,Corrientes,2017,Pináceas,Pinus,Pino,Coniferas,2800000,0,0,0,0,2800000
32,Argentina,26,Chubut,2017,Pináceas,Pinus,Pino,Coniferas,10755,0,0,0,0,10755
32,Argentina,30,Entre Rios,2017,Pináceas,Pinus,Pino,Coniferas,147242,0,0,0,0,147242
32,Argentina,38,Jujuy,2017,Pináceas,Pinus,Pino,Coniferas,6798,0,0,0,0,6798
32,Argentina,42,La Pampa,2017,Pináceas,Pinus,Pino,Coniferas,20,0,0,0,0,20
32,Argentina,54,Misiones,2017,Pináceas,Pinus,Pino,Coniferas,4185798,0,29,53,0,4185880
32,Argentina,58,Neuquen,2017,Pináceas,Pinus,Pino murrayana,Coniferas,7265,0,0,0,29,7294
32,Argentina,58,Neuquen,2017,Pináceas,Pinus,Pino oregon,Coniferas,248,0,0,0,0,248
32,Argentina,58,Neuquen,2017,Pináceas,Pinus,Pino ponderosa,Coniferas,34556,0,3751,0,67,38374
32,Argentina,58,Neuquen,2017,Pináceas,Pinus,Pino insigne,Coniferas,9,0,0,0,0,9
32,Argentina,58,Neuquen,2017,Pináceas,Pinus,Pino contorta,Coniferas,0,0,105,0,0,105
32,Argentina,58,Neuquen,2017,Pináceas,Pinus,Pino,Coniferas,0,0,0,372,178,550
32,Argentina,62,Rio Negro,2017,Pináceas,Pinus,Pino insigne,Coniferas,829,0,0,0,0,829
32,Argentina,62,Rio Negro,2017,Pináceas,Pinus,Pino murrayana,Coniferas,303,0,0,0,0,303
32,Argentina,62,Rio Negro,2017,Pináceas,Pinus,Pino oregon,Coniferas,45050,0,0,0,0,45050
32,Argentina,62,Rio Negro,2017,Pináceas,Pinus,Pino ponderosa,Coniferas,1661,0,0,0,0,1661
32,Argentina,82,Santa Fe,2017,Pináceas,Pinus,Pino,Coniferas,0,0,570,0,60,630
32,Argentina,90,Tucuman,2017,Pináceas,Pinus,Pino,Coniferas,16644,0,0,0,0,16644
32,Argentina,38,Jujuy,2015,Proteáceas,Grevillea,Grevillea,Otras,98,0,0,0,0,98
32,Argentina,6,Buenos Aires,1998,Salicáceas,Pópulus,Álamo,Salicaceas,200255,0,0,0,0,200255
32,Argentina,6,Buenos Aires,1998,Salicáceas,Sálix,Sauce,Salicaceas,204514,0,0,0,0,204514
32,Argentina,10,Catamarca,1998,Salicáceas,Pópulus,Álamo,Salicaceas,13,0,0,0,0,13
32,Argentina,26,Chubut,1998,Salicáceas,Pópulus,Álamo,Salicaceas,1415,0,300,0,0,1715
32,Argentina,26,Chubut,1998,Salicáceas,Sálix,Sauce,Salicaceas,1,0,0,0,128,129
32,Argentina,30,Entre Rios,1998,Salicáceas,Sálix,Sauce,Salicaceas,60772,0,0,0,0,60772
32,Argentina,30,Entre Rios,1998,Salicáceas,Pópulus,Álamo,Salicaceas,23769,0,0,0,0,23769
32,Argentina,42,La Pampa,1998,Salicáceas,Pópulus,Álamo,Salicaceas,10313,0,0,0,107,10420
32,Argentina,46,La Rioja,1998,Salicáceas,Pópulus,Álamo,Salicaceas,80,0,0,0,0,80
32,Argentina,50,Mendoza,1998,Salicáceas,Pópulus,Álamo,Salicaceas,83380,0,0,0,0,83380
32,Argentina,50,Mendoza,1998,Salicáceas,Sálix,Sauce,Salicaceas,2794,0,0,0,0,2794
32,Argentina,58,Neuquen,1998,Salicáceas,Pópulus,Álamo,Salicaceas,31703,0,34,20,0,31757
32,Argentina,62,Rio Negro,1998,Salicáceas,Pópulus,Álamo,Salicaceas,96825,0,22,0,0,96847
32,Argentina,70,San Juan,1998,Salicáceas,Pópulus,Álamo,Salicaceas,8500,0,0,0,0,8500
32,Argentina,90,Tucuman,1998,Salicáceas,Pópulus,Álamo,Salicaceas,2213,0,0,0,0,2213
32,Argentina,6,Buenos Aires,1999,Salicáceas,Pópulus,Álamo,Salicaceas,151092,0,0,0,0,151092
32,Argentina,6,Buenos Aires,1999,Salicáceas,Sálix,Sauce,Salicaceas,151092,0,0,0,0,151092
32,Argentina,26,Chubut,1999,Salicáceas,Pópulus,Álamo,Salicaceas,566,0,53,0,0,619
32,Argentina,26,Chubut,1999,Salicáceas,Sálix,Sauce,Salicaceas,52,0,7092,5,83,7232
32,Argentina,30,Entre Rios,1999,Salicáceas,Sálix,Sauce,Salicaceas,126248,0,0,0,0,126248
32,Argentina,30,Entre Rios,1999,Salicáceas,Pópulus,Álamo,Salicaceas,84893,0,0,0,0,84893
32,Argentina,42,La Pampa,1999,Salicáceas,Pópulus,Álamo,Salicaceas,4779,0,0,0,0,4779
32,Argentina,46,La Rioja,1999,Salicáceas,Pópulus,Álamo,Salicaceas,45,0,0,0,0,45
32,Argentina,50,Mendoza,1999,Salicáceas,Pópulus,Álamo,Salicaceas,120000,0,0,0,0,120000
32,Argentina,58,Neuquen,1999,Salicáceas,Pópulus,Álamo,Salicaceas,22036,0,0,49,0,22085
32,Argentina,62,Rio Negro,1999,Salicáceas,Pópulus,Álamo,Salicaceas,63372,0,272,0,0,63644
32,Argentina,62,Rio Negro,1999,Salicáceas,Sálix,Sauce,Salicaceas,550,0,0,0,0,550
32,Argentina,70,San Juan,1999,Salicáceas,Pópulus,Álamo,Salicaceas,9000,0,0,0,0,9000
32,Argentina,90,Tucuman,1999,Salicáceas,Pópulus,Álamo,Salicaceas,2494,0,0,0,0,2494
32,Argentina,90,Tucuman,1999,Salicáceas,Sálix,Sauce,Salicaceas,13,0,0,0,0,13
32,Argentina,6,Buenos Aires,2000,Salicáceas,Sálix,Sauce,Salicaceas,92476,0,0,0,0,92476
32,Argentina,6,Buenos Aires,2000,Salicáceas,Pópulus,Álamo,Salicaceas,92476,0,0,0,0,92476
32,Argentina,26,Chubut,2000,Salicáceas,Pópulus,Álamo,Salicaceas,1487,0,99,0,0,1586
32,Argentina,26,Chubut,2000,Salicáceas,Sálix,Sauce,Salicaceas,0,0,9463,0,441,9904
32,Argentina,14,Cordoba,2000,Salicáceas,Pópulus,Álamo,Salicaceas,8640,0,0,0,0,8640
32,Argentina,30,Entre Rios,2000,Salicáceas,Sálix,Sauce,Salicaceas,205493,0,0,0,0,205493
32,Argentina,30,Entre Rios,2000,Salicáceas,Pópulus,Álamo,Salicaceas,43058,0,0,0,0,43058
32,Argentina,42,La Pampa,2000,Salicáceas,Pópulus,Álamo,Salicaceas,11002,0,0,0,0,11002
32,Argentina,50,Mendoza,2000,Salicáceas,Pópulus,Álamo,Salicaceas,117036,0,0,0,0,117036
32,Argentina,58,Neuquen,2000,Salicáceas,Pópulus,Álamo,Salicaceas,22036,0,0,49,0,22085
32,Argentina,62,Rio Negro,2000,Salicáceas,Sálix,Sauce,Salicaceas,550,0,820,0,0,1370
32,Argentina,62,Rio Negro,2000,Salicáceas,Pópulus,Álamo,Salicaceas,144152,0,92,0,0,144244
32,Argentina,70,San Juan,2000,Salicáceas,Pópulus,Álamo,Salicaceas,10000,0,0,0,0,10000
32,Argentina,90,Tucuman,2000,Salicáceas,Pópulus,Álamo,Salicaceas,1083,0,0,0,0,1083
32,Argentina,90,Tucuman,2000,Salicáceas,Sálix,Sauce,Salicaceas,15,0,0,0,0,15
32,Argentina,6,Buenos Aires,2001,Salicáceas,Sálix,Sauce,Salicaceas,154934,0,0,0,0,154934
32,Argentina,6,Buenos Aires,2001,Salicáceas,Pópulus,Álamo,Salicaceas,79814,0,0,0,0,79814
32,Argentina,26,Chubut,2001,Salicáceas,Pópulus,Álamo,Salicaceas,1296,0,228,0,0,1524
32,Argentina,26,Chubut,2001,Salicáceas,Sálix,Sauce,Salicaceas,0,0,7925,1,298,8224
32,Argentina,14,Cordoba,2001,Salicáceas,Pópulus,Álamo,Salicaceas,8640,0,0,0,0,8640
32,Argentina,30,Entre Rios,2001,Salicáceas,Pópulus,Álamo,Salicaceas,44000,0,0,0,0,44000
32,Argentina,30,Entre Rios,2001,Salicáceas,Sálix,Sauce,Salicaceas,98644,0,0,0,0,98644
32,Argentina,42,La Pampa,2001,Salicáceas,Pópulus,Álamo,Salicaceas,10386,0,7,0,130,10523
32,Argentina,50,Mendoza,2001,Salicáceas,Pópulus,Álamo,Salicaceas,68907,0,0,0,0,68907
32,Argentina,58,Neuquen,2001,Salicáceas,Pópulus,Álamo,Salicaceas,18629,0,85,0,0,18714
32,Argentina,62,Rio Negro,2001,Salicáceas,Pópulus,Álamo,Salicaceas,92340,0,21,0,0,92361
32,Argentina,62,Rio Negro,2001,Salicáceas,Sálix,Sauce,Salicaceas,0,0,103,0,0,103
32,Argentina,70,San Juan,2001,Salicáceas,Pópulus,Álamo,Salicaceas,12000,0,0,0,0,12000
32,Argentina,74,San Luis,2001,Salicáceas,Pópulus,Álamo,Salicaceas,223,0,0,0,0,223
32,Argentina,82,Santa Fe,2001,Salicáceas,Pópulus,Álamo,Salicaceas,1559,0,0,0,0,1559
32,Argentina,90,Tucuman,2001,Salicáceas,Pópulus,Álamo,Salicaceas,104,0,0,0,0,104
32,Argentina,6,Buenos Aires,2002,Salicáceas,Pópulus,Álamo,Salicaceas,266000,0,0,0,0,266000
32,Argentina,6,Buenos Aires,2002,Salicáceas,Sálix,Sauce,Salicaceas,198989,0,0,0,0,198989
32,Argentina,26,Chubut,2002,Salicáceas,Pópulus,Álamo,Salicaceas,1716,0,66,0,0,1782
32,Argentina,26,Chubut,2002,Salicáceas,Sálix,Sauce,Salicaceas,3,0,10838,1,47,10889
32,Argentina,14,Cordoba,2002,Salicáceas,Pópulus,Álamo,Salicaceas,10725,0,0,0,0,10725
32,Argentina,30,Entre Rios,2002,Salicáceas,Pópulus,Álamo,Salicaceas,34228,0,0,0,0,34228
32,Argentina,30,Entre Rios,2002,Salicáceas,Sálix,Sauce,Salicaceas,96774,0,0,0,0,96774
32,Argentina,38,Jujuy,2002,Salicáceas,Sálix,Sauce,Salicaceas,45,0,0,0,0,45
32,Argentina,42,La Pampa,2002,Salicáceas,Pópulus,Álamo,Salicaceas,9368,0,6,17,0,9391
32,Argentina,50,Mendoza,2002,Salicáceas,Pópulus,Álamo,Salicaceas,59841,0,0,0,0,59841
32,Argentina,58,Neuquen,2002,Salicáceas,Pópulus,Álamo,Salicaceas,15732,0,764,17,0,16513
32,Argentina,58,Neuquen,2002,Salicáceas,Sálix,Sauce,Salicaceas,100,0,0,0,0,100
32,Argentina,62,Rio Negro,2002,Salicáceas,Pópulus,Álamo,Salicaceas,50844,0,0,0,0,50844
32,Argentina,62,Rio Negro,2002,Salicáceas,Sálix,Sauce,Salicaceas,65851,0,440,0,0,66291
32,Argentina,82,Santa Fe,2002,Salicáceas,Sálix,Sauce,Salicaceas,1589,0,0,0,0,1589
32,Argentina,82,Santa Fe,2002,Salicáceas,Pópulus,Álamo,Salicaceas,2889,0,0,0,0,2889
